Date,time_from_start,Character_type,Character_position.x,Character_position.y,Character_position.z,User_Action,Form_Question,Form_Answer,Left_hand_position_x,Left_hand_position_y,Left_hand_position_z,Right_hand_position_x,Right_hand_position_y,Right_hand_position_z,Headset_eyetracking_rotation_x,Headset_eyetracking_rotation_y,Headset_eyetracking_rotation_z,CharacterStatus,norm_time,time_rounded,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,time
1715326017765,325.2319,Cow_boy,-6.000127,-1.0,0.09986745,Idle,,,-6.051324,-0.09564734,0.38975,-5.950516,-0.09170598,-0.1624655,-1.986,0.255,-2.656,,0.0,0.0,,,0.0187958619638729,0.0081343314043988,0.0009031682836178,0.0278333616518896,2.310683082534437,0.6752997427673949,0.2922511303569603,-4.811661729224201,0.0
1715326017849,325.3153,Cow_boy,-5.916786,-1.001251,0.09986953,Idle,,,-5.949139,-0.09216142,0.4031723,-5.862739,-0.08368015,-0.1756498,-1.854,0.262,-2.689,,0.084,0.1,,,0.0187958619638729,0.0081343314043988,0.0009031682836178,0.0278333616518896,2.310683082534437,0.6752997427673949,0.2922511303569603,-4.811661729224201,0.1
1715326017952,325.4176,Cow_boy,-5.814439,-1.002787,0.09987208,Idle,,,-5.900417,-0.09665519,0.4039821,-5.672295,-0.03958362,-0.2085023,-1.648,0.23,-2.698,,0.187,0.2,,,0.0205368388748457,0.008977460398023,0.0010353261898664,0.0305496254627352,2.302988739078664,0.6722451933133126,0.2938648268854833,-4.713038243121548,0.2
1715326018039,325.5056,Cow_boy,-5.726442,-1.004108,0.09987424,Idle,,,-5.908172,-0.1265454,0.3746652,-5.454652,0.03285301,-0.2281904,-1.552,0.222,-2.704,,0.274,0.3,,,0.0205277825159145,0.0089666554857282,0.0010402031702152,0.030534641171858,2.299578211733482,0.6722784918407283,0.2936551779096164,-4.714242527988032,0.3
1715326018125,325.592,Cow_boy,-5.640065,-1.005404,0.09987635,Idle,,,-5.7874,-0.1480341,0.3814529,-5.383291,0.01847064,-0.207374,-1.479,0.324,-2.716,,0.36,0.4,,,0.0205368388748457,0.008977460398023,0.0010353261898664,0.0305496254627352,2.297182579820209,0.6722451933133126,0.2938648268854833,-4.713038243121548,0.4
1715326018208,325.6758,Cow_boy,-5.556331,-1.006661,0.09987847,Idle,,,-5.634009,-0.1343687,0.4414703,-5.3949,-0.01239127,-0.169569,-1.302,0.372,-2.822,,0.443,0.4,,,0.0205368388748457,0.008977460398023,0.0010353261898664,0.0305496254627352,2.297182579820209,0.6722451933133126,0.2938648268854833,-4.713038243121548,0.4
1715326018293,325.7582,Cow_boy,-5.473944,-1.007897,0.09988043,Idle,,,-5.473425,-0.1053733,0.494481,-5.436941,-0.05754852,-0.1306182,-1.179,0.416,-2.82,,0.528,0.5,,,0.0205368388748457,0.008977460398023,0.0010353261898664,0.0305496254627352,2.295585491878027,0.6722451933133126,0.2938648268854833,-4.713038243121548,0.5
1715326018377,325.8426,Cow_boy,-5.389525,-1.009164,0.09988252,Idle,,,-5.295578,-0.03996587,0.5133913,-5.469703,-0.08037114,-0.1126369,-1.037,0.428,-2.879,,0.612,0.6,,,0.0205368388748457,0.008977460398023,0.0010353261898664,0.0305496254627352,2.2944447147764686,0.6722451933133126,0.2938648268854833,-4.713038243121548,0.6
1715326018460,325.9267,Cow_boy,-5.305398,-1.010427,0.09988455,Idle,,,-5.117457,0.02219367,0.5066652,-5.483826,-0.09207654,-0.09806233,-1.036,0.472,-2.937,,0.695,0.7,,,0.0205368388748457,0.008977460398023,0.0010353261898664,0.0305496254627352,2.2935891319502995,0.6722451933133126,0.2938648268854833,-4.713038243121548,0.7
1715326018544,326.0097,Cow_boy,-5.222465,-1.011672,0.09988663,Idle,,,-4.969963,0.0494504,0.5160937,-5.462253,-0.100373,-0.07031318,-0.859,0.529,-2.984,,0.779,0.8,,,0.0205368388748457,0.008977460398023,0.0010353261898664,0.0305496254627352,2.292923678641057,0.6722451933133126,0.2938648268854833,-4.713038243121548,0.8
1715326018627,326.0944,Cow_boy,-5.137779,-1.012943,0.09988872,Idle,,,-4.871494,0.03374422,0.533675,-5.377388,-0.1157662,-0.05993953,-0.765,0.601,-2.946,,0.862,0.9,,,0.0205368388748457,0.008977460398023,0.0010353261898664,0.0305496254627352,2.292391315993663,0.6722451933133126,0.2938648268854833,-4.713038243121548,0.9
1715326018711,326.1778,Cow_boy,-5.054376,-1.014194,0.09989087,Idle,,,-4.821759,0.003964186,0.4986318,-5.232535,-0.1051052,-0.1246946,-0.626,0.612,-2.955,,0.946,0.9,,,0.0205368388748457,0.008977460398023,0.0010353261898664,0.0305496254627352,2.292391315993663,0.6722451933133126,0.2938648268854833,-4.713038243121548,0.9
1715326018794,326.2619,Cow_boy,-4.970258,-1.015457,0.09989295,Idle,,,-4.816602,-0.04723096,0.4531749,-5.04377,-0.1011698,-0.1957762,-0.158,0.63,-2.965,,1.029,1.0,,,0.0205368388748457,0.008977460398023,0.0010353261898664,0.0305496254627352,2.2919557465548865,0.6722451933133126,0.2938648268854833,-4.713038243121548,1.0
1715326018878,326.3453,Cow_boy,-4.886856,-1.016709,0.0998951,Idle,,,-4.864038,-0.0771637,0.4346136,-4.832922,-0.04738706,-0.2268948,0.653,0.66,-2.978,,1.113,1.1,,,0.0205368388748457,0.008977460398023,0.0010353261898664,0.0305496254627352,2.291592772022572,0.6722451933133126,0.2938648268854833,-4.713038243121548,1.1
1715326018962,326.4289,Cow_boy,-4.803318,-1.017962,0.09989724,Idle,,,-4.904568,-0.1062762,0.4068052,-4.619117,0.002032757,-0.2359507,1.632,0.448,-3.05,,1.197,1.2,,,0.0217809534956317,0.0095173457808135,0.0013712215776985,0.0326695208541438,2.2913589697291568,0.6667056303909343,0.2913218661303505,-4.65463927358846,1.2
