Date          ,time_from_start ,Character_type ,Character_position.x ,Character_position.y ,Character_position.z ,User_Action   ,Form_Question ,Form_Answer ,Left_hand_position_x ,Left_hand_position_y ,Left_hand_position_z ,Right_hand_position_x ,Right_hand_position_y ,Right_hand_position_z ,Headset_eyetracking_rotation_x ,Headset_eyetracking_rotation_y ,Headset_eyetracking_rotation_z ,CharacterStatus ,norm_time ,time_rounded ,HRV_ULF ,HRV_VLF ,HRV_LF             ,HRV_HF             ,HRV_VHF            ,HRV_TP             ,HRV_LFHF           ,HRV_LFn            ,HRV_HFn            ,HRV_LnHF            ,time
1715157311994 ,       273.7947 ,Cow_Girl       ,-6.000127            ,-1.0                 ,          0.09987126 ,Idle          ,              ,            ,-6.051879            ,-0.08533221          ,           0.3392325 ,-5.956734             ,-0.08144271           ,-0.1125518            ,5.104                          ,1.872                          ,-1.033                         ,                ,    0.0   ,         0.0 ,        ,        ,0.0198260020204462 ,0.0110143123471768 ,0.0002495338028085 ,0.0310898481704316 ,1.8000217712663649 ,0.637700187912208  ,0.3542735971818654 ,-4.508559729439469  ,  0.0
1715157312078 ,       273.8768 ,Cow_Girl       ,-5.917985            ,-1.001233            ,          0.09987325 ,Idle          ,              ,            ,-5.951892            ,-0.08183169          ,           0.3514172 ,-5.870978             ,-0.07401806           ,-0.1247854            ,5.161                          ,1.892                          ,-1.008                         ,                ,    0.084 ,         0.1 ,        ,        ,0.0183432145387903 ,0.0095614500305027 ,0.0003530779245129 ,0.028257742493806  ,1.8592385383569927 ,0.649139418791542  ,0.3383656720843346 ,-4.650015886589763  ,  0.1
1715157312161 ,       273.9612 ,Cow_Girl       ,-5.833679            ,-1.002498            ,          0.09987528 ,Idle          ,              ,            ,-5.911168            ,-0.08501089          ,           0.3522659 ,-5.714184             ,-0.03773808           ,-0.1530614            ,5.115                          ,1.894                          ,-1.008                         ,                ,    0.167 ,         0.2 ,        ,        ,0.0168755508218392 ,0.0108120761044201 ,0.0002721652318747 ,0.0279597921581341 ,1.7597609505195615 ,0.6035649595102507 ,0.3867008754310291 ,-4.527091611708126  ,  0.2
1715157312243 ,       274.0443 ,Cow_Girl       ,-5.75055             ,-1.003746            ,          0.09987726 ,Idle          ,              ,            ,-5.911325            ,-0.1071312           ,           0.3287037 ,-5.526649             ,0.01518178            ,-0.1741587            ,5.1                            ,1.871                          ,-1.015                         ,                ,    0.249 ,         0.2 ,        ,        ,0.0168755508218392 ,0.0108120761044201 ,0.0002721652318747 ,0.0279597921581341 ,1.7597609505195615 ,0.6035649595102507 ,0.3867008754310291 ,-4.527091611708126  ,  0.2
1715157312341 ,       274.1371 ,Cow_Girl       ,-5.657779            ,-1.005138            ,          0.09987945 ,Idle          ,              ,            ,-5.810453            ,-0.1327104           ,           0.3252683 ,-5.412136             ,0.02090025            ,-0.1580646            ,5.102                          ,1.873                          ,-1.011                         ,                ,    0.347 ,         0.3 ,        ,        ,0.0168755508218392 ,0.0108120761044201 ,0.0002721652318747 ,0.0279597921581341 ,1.710022156600846  ,0.6035649595102507 ,0.3867008754310291 ,-4.527091611708126  ,  0.3
1715157312424 ,       274.2232 ,Cow_Girl       ,-5.57166             ,-1.006431            ,          0.09988148 ,Idle          ,              ,            ,-5.656885            ,-0.1234241           ,           0.3756845 ,-5.403911             ,-0.002916336          ,-0.1258866            ,5.1                            ,1.838                          ,-1.001                         ,                ,    0.43  ,         0.4 ,        ,        ,0.0168755508218392 ,0.0108120761044201 ,0.0002721652318747 ,0.0279597921581341 ,1.6801788802496165 ,0.6035649595102507 ,0.3867008754310291 ,-4.527091611708126  ,  0.4
1715157312508 ,       274.3065 ,Cow_Girl       ,-5.488304            ,-1.007682            ,          0.09988347 ,Idle          ,              ,            ,-5.507206            ,-0.09983784          ,           0.4329208 ,-5.432965             ,-0.0438717            ,-0.08536129           ,5.012                          ,1.809                          ,-0.994                         ,                ,    0.514 ,         0.5 ,        ,        ,0.0168755508218392 ,0.0108120761044201 ,0.0002721652318747 ,0.0279597921581341 ,1.66028336268213   ,0.6035649595102507 ,0.3867008754310291 ,-4.527091611708126  ,  0.5
1715157312591 ,       274.3887 ,Cow_Girl       ,-5.406169            ,-1.008915            ,          0.09988544 ,Idle          ,              ,            ,-5.339507            ,-0.0418877           ,           0.4622194 ,-5.464972             ,-0.06925678           ,-0.06064459           ,4.894                          ,1.795                          ,-0.997                         ,                ,    0.597 ,         0.6 ,        ,        ,0.0168755508218392 ,0.0108120761044201 ,0.0002721652318747 ,0.0279597921581341 ,1.646072278705354  ,0.6035649595102507 ,0.3867008754310291 ,-4.527091611708126  ,  0.6
1715157312675 ,       274.4723 ,Cow_Girl       ,-5.322566            ,-1.01017             ,          0.09988741 ,Idle          ,              ,            ,-5.16618             ,0.01872218           ,           0.4545344 ,-5.478547             ,-0.079656             ,-0.04827156           ,4.857                          ,1.817                          ,-0.984                         ,                ,    0.681 ,         0.7 ,        ,        ,0.0168755508218392 ,0.0108120761044201 ,0.0002721652318747 ,0.0279597921581341 ,1.6354139657227722 ,0.6035649595102507 ,0.3867008754310291 ,-4.527091611708126  ,  0.7
1715157312758 ,       274.5561 ,Cow_Girl       ,-5.238811            ,-1.011427            ,          0.09988949 ,Idle          ,              ,            ,-5.015017            ,0.05008996           ,           0.4601479 ,-5.460853             ,-0.08813584           ,-0.0195867            ,4.861                          ,1.845                          ,-0.98                          ,                ,    0.764 ,         0.8 ,        ,        ,0.0168755508218392 ,0.0108120761044201 ,0.0002721652318747 ,0.0279597921581341 ,1.6271241667363197 ,0.6035649595102507 ,0.3867008754310291 ,-4.527091611708126  ,  0.8
