Date,time_from_start,Character_type,Character_position.x,Character_position.y,Character_position.z,User_Action,Form_Question,Form_Answer,Left_hand_position_x,Left_hand_position_y,Left_hand_position_z,Right_hand_position_x,Right_hand_position_y,Right_hand_position_z,Headset_eyetracking_rotation_x,Headset_eyetracking_rotation_y,Headset_eyetracking_rotation_z,CharacterStatus,norm_time,time_rounded,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,time
1715331045595,695.8226,Cow_Girl,-6.000125,-1.0,0.09986888,Idle,,,-6.051898,-0.0853337,0.3392473,-5.956744,-0.08143556,-0.1125608,-5.83,1.316,4.001,,0.0,0.0,,,0.0524589844583583,0.0190500366151817,0.0002521648380966,0.0717611859116366,2.7537471721472486,0.7310217047270348,0.2654643505841594,-3.9606862553544886,0.0
1715331045677,695.9045,Cow_Girl,-5.918283,-1.001228,0.09987089,Idle,,,-5.952127,-0.08208048,0.3508253,-5.872545,-0.07503605,-0.1238999,-5.79,1.618,3.973,,0.082,0.1,,,0.0524589844583583,0.0190500366151817,0.0002521648380966,0.0717611859116366,2.7537471721472486,0.7310217047270348,0.2654643505841594,-3.9606862553544886,0.1
1715331045791,696.0099,Cow_Girl,-5.812853,-1.002811,0.09987346,Idle,,,-5.892903,-0.08573228,0.3518601,-5.690099,-0.0365116,-0.1540318,-5.812,2.348,3.815,,0.196,0.2,,,0.0524589844583583,0.0190500366151817,0.0002521648380966,0.0717611859116366,2.7537471721472486,0.7310217047270348,0.2654643505841594,-3.9606862553544886,0.2
1715331045878,696.0999,Cow_Girl,-5.722945,-1.00416,0.09987567,Idle,,,-5.888167,-0.1093031,0.3264659,-5.492993,0.01825809,-0.1748756,-5.897,3.066,3.579,,0.283,0.3,,,0.0411488970010781,0.0147867677351243,0.0002481574060513,0.0561838221422537,2.761015108808285,0.7323976089930619,0.2631855073456051,-4.214022570083845,0.3
1715331045962,696.1873,Cow_Girl,-5.635566,-1.005472,0.09987781,Idle,,,-5.780503,-0.1346893,0.3272812,-5.395762,0.01806355,-0.155802,-6.0,3.366,3.337,,0.367,0.4,,,0.0411488970010781,0.0147867677351243,0.0002481574060513,0.0561838221422537,2.765375870804908,0.7323976089930619,0.2631855073456051,-4.214022570083845,0.4
1715331046046,696.2688,Cow_Girl,-5.55405,-1.006695,0.09987981,Idle,,,-5.639192,-0.123664,0.3757918,-5.386463,-0.003246665,-0.1258241,-5.984,3.468,3.097,,0.451,0.5,,,0.0411488970010781,0.0147867677351243,0.0002481574060513,0.0561838221422537,2.768283045469323,0.7323976089930619,0.2631855073456051,-4.214022570083845,0.5
1715331046159,696.3798,Cow_Girl,-5.443062,-1.008361,0.09988252,Idle,,,-5.435358,-0.08607239,0.447039,-5.424546,-0.05585474,-0.07547458,-5.882,3.422,2.931,,0.564,0.6,,,0.0441583376157238,0.0156881433040237,0.0002671450215416,0.0601136259412892,2.7749224225378346,0.7345811689824143,0.2609748298887471,-4.154850055503108,0.6
1715331046258,696.4855,Cow_Girl,-5.337361,-1.009947,0.09988508,Idle,,,-5.214183,-0.001933575,0.456668,-5.459083,-0.07520103,-0.05532821,-5.697,3.286,2.925,,0.663,0.7,,,0.0441583376157238,0.0156881433040237,0.0002671450215416,0.0601136259412892,2.7799019553392186,0.7345811689824143,0.2609748298887471,-4.154850055503108,0.7
1715331046355,696.5806,Cow_Girl,-5.24231,-1.011374,0.09988735,Idle,,,-5.023934,0.04808879,0.4584754,-5.459895,-0.08772379,-0.0231274,-5.462,3.291,2.937,,0.76,0.8,,,0.0441583376157238,0.0156881433040237,0.0002671450215416,0.0601136259412892,2.7837749252958504,0.7345811689824143,0.2609748298887471,-4.154850055503108,0.8
1715331046439,696.6652,Cow_Girl,-5.157682,-1.012644,0.09988938,Idle,,,-4.90985,0.04345047,0.4739637,-5.387412,-0.1025215,-0.005888246,-5.243,3.473,2.912,,0.844,0.8,,,0.0441583376157238,0.0156881433040237,0.0002671450215416,0.0601136259412892,2.7837749252958504,0.7345811689824143,0.2609748298887471,-4.154850055503108,0.8
1715331046522,696.7474,Cow_Girl,-5.07545,-1.013879,0.0998914,Idle,,,-4.848505,0.01859593,0.4551943,-5.262727,-0.09559053,-0.0529873,-5.156,3.7,2.894,,0.927,0.9,,,0.0441583376157238,0.0156881433040237,0.0002671450215416,0.0601136259412892,2.786873301261156,0.7345811689824143,0.2609748298887471,-4.154850055503108,0.9
1715331046606,696.8314,Cow_Girl,-4.991541,-1.015138,0.09989343,Idle,,,-4.826196,-0.02723932,0.4130361,-5.089407,-0.09253496,-0.1217846,-5.192,3.912,2.828,,1.011,1.0,,,0.0441583376157238,0.0156881433040237,0.0002671450215416,0.0601136259412892,2.7894083361418605,0.7345811689824143,0.2609748298887471,-4.154850055503108,1.0
1715331046689,696.9163,Cow_Girl,-4.906606,-1.016413,0.09989557,Idle,,,-4.85753,-0.06038141,0.3842421,-4.892372,-0.05439657,-0.1688493,-5.093,4.231,2.709,,1.094,1.1,,,0.0441583376157238,0.0156881433040237,0.0002671450215416,0.0601136259412892,2.791520865209114,0.7345811689824143,0.2609748298887471,-4.154850055503108,1.1
1715331046772,696.9989,Cow_Girl,-4.824025,-1.017652,0.0998976,Idle,,,-4.895526,-0.08949089,0.3604206,-4.684932,-0.005392075,-0.1808203,-5.028,4.311,2.7,,1.177,1.2,,,0.0441583376157238,0.0156881433040237,0.0002671450215416,0.0601136259412892,2.793308389804483,0.7345811689824143,0.2609748298887471,-4.154850055503108,1.2
1715331046856,697.0817,Cow_Girl,-4.741177,-1.018896,0.09989963,Idle,,,-4.901893,-0.1161093,0.3334132,-4.513899,0.01715982,-0.1783334,-5.04,4.248,2.635,,1.261,1.3,,,0.0462836182255698,0.0141273085434247,0.0002286894901186,0.0606396162591132,2.8277992824150417,0.7632571094744367,0.2329716019814297,-4.259645578601316,1.3
