Date          ,time_from_start ,Character_type ,Character_position.x ,Character_position.y ,Character_position.z ,User_Action   ,Form_Question ,Form_Answer ,Left_hand_position_x ,Left_hand_position_y ,Left_hand_position_z ,Right_hand_position_x ,Right_hand_position_y ,Right_hand_position_z ,Headset_eyetracking_rotation_x ,Headset_eyetracking_rotation_y ,Headset_eyetracking_rotation_z ,CharacterStatus ,norm_time ,time_rounded ,HRV_ULF ,HRV_VLF ,HRV_LF             ,HRV_HF             ,HRV_VHF            ,HRV_TP             ,HRV_LFHF           ,HRV_LFn            ,HRV_HFn            ,HRV_LnHF            ,time
1716175905002 ,       286.5226 ,Cow_boy        ,-6.000122            ,-1.0                 ,          0.09987126 ,Idle          ,              ,            ,-6.051318            ,-0.09564728          ,           0.3897521 ,-5.95051              ,-0.09170663           ,-0.1624613            ,-5.516                         ,                         4.768 ,3.463                          ,                ,    0.0   ,         0.0 ,        ,        ,0.0367683095256157 ,0.0075133740736682 ,0.000706182101467  ,0.044987865700751  ,4.893714749871964  ,0.8172939292161604 ,0.1670089024370583 ,-4.891070636648497  ,  0.0
1716175905085 ,       286.6042 ,Cow_boy        ,-5.918484            ,-1.001225            ,          0.09987324 ,Idle          ,              ,            ,-5.950742            ,-0.0923546           ,           0.4025955 ,-5.865735             ,-0.08466589           ,-0.1747891            ,-5.289                         ,                         4.845 ,3.545                          ,                ,    0.083 ,         0.1 ,        ,        ,0.0361861356769544 ,0.0072805548043729 ,0.0007314580313699 ,0.0441981485126973 ,4.931979501564287  ,0.8187251478771511 ,0.164725334643404  ,-4.922548210285442  ,  0.1
1716175905168 ,       286.6868 ,Cow_boy        ,-5.835929            ,-1.002464            ,          0.09987522 ,Idle          ,              ,            ,-5.91175             ,-0.09478003          ,           0.4054082 ,-5.70687              ,-0.04578447           ,-0.2044777            ,-4.296                         ,                         4.697 ,3.65                           ,                ,    0.166 ,         0.2 ,        ,        ,0.0361861356769544 ,0.0072805548043729 ,0.0007314580313699 ,0.0441981485126973 ,4.944734418795061  ,0.8187251478771511 ,0.164725334643404  ,-4.922548210285442  ,  0.2
1716175905251 ,       286.7693 ,Cow_boy        ,-5.753393            ,-1.003703            ,          0.09987719 ,Idle          ,              ,            ,-5.916276            ,-0.1158449           ,           0.3841465 ,-5.514047             ,0.01217699            ,-0.2273746            ,-0.744                         ,                         4.091 ,3.882                          ,                ,    0.249 ,         0.2 ,        ,        ,0.0361861356769544 ,0.0072805548043729 ,0.0007314580313699 ,0.0441981485126973 ,4.944734418795061  ,0.8187251478771511 ,0.164725334643404  ,-4.922548210285442  ,  0.2
1716175905335 ,       286.8553 ,Cow_boy        ,-5.667462            ,-1.004993            ,          0.09987921 ,Idle          ,              ,            ,-5.833293            ,-0.1434405           ,           0.3771201 ,-5.395556             ,0.02578723            ,-0.2126883            ,5.204                          ,                         2.946 ,4.016                          ,                ,    0.333 ,         0.3 ,        ,        ,0.0361861356769544 ,0.0072805548043729 ,0.0007314580313699 ,0.0441981485126973 ,4.951111877410448  ,0.8187251478771511 ,0.164725334643404  ,-4.922548210285442  ,  0.3
1716175905418 ,       286.938  ,Cow_boy        ,-5.584785            ,-1.006234            ,          0.09988121 ,Idle          ,              ,            ,-5.685505            ,-0.1405182           ,           0.4149009 ,-5.384458             ,0.001485825           ,-0.1865894            ,5.022                          ,                         2.345 ,4.045                          ,                ,    0.416 ,         0.4 ,        ,        ,0.0376656415535768 ,0.0076065307927573 ,0.0006476941453511 ,0.0459198664916853 ,4.951239572934195  ,0.8202471921471483 ,0.1656479291840862 ,-4.878748085852972  ,  0.4
1716175905501 ,       287.0213 ,Cow_boy        ,-5.501415            ,-1.007485            ,          0.09988321 ,Idle          ,              ,            ,-5.531736            ,-0.1188448           ,           0.4788619 ,-5.421411             ,-0.04238141           ,-0.1411591            ,4.303                          ,                         2.411 ,3.994                          ,                ,    0.499 ,         0.5 ,        ,        ,0.0376656415535768 ,0.0076065307927573 ,0.0006476941453511 ,0.0459198664916853 ,4.951324703283361  ,0.8202471921471483 ,0.1656479291840862 ,-4.878748085852972  ,  0.5
1716175905586 ,       287.1047 ,Cow_boy        ,-5.418057            ,-1.008736            ,          0.0998852  ,Idle          ,              ,            ,-5.357313            ,-0.06496948          ,           0.5135903 ,-5.45928              ,-0.0761596            ,-0.1146628            ,3.852                          ,                         2.76  ,4.103                          ,                ,    0.584 ,         0.6 ,        ,        ,0.0376656415535768 ,0.0076065307927573 ,0.0006476941453511 ,0.0459198664916853 ,4.951385510675621  ,0.8202471921471483 ,0.1656479291840862 ,-4.878748085852972  ,  0.6
1716175905669 ,       287.1884 ,Cow_boy        ,-5.334383            ,-1.009992            ,          0.09988717 ,Idle          ,              ,            ,-5.177714            ,0.004512429          ,           0.5096388 ,-5.482655             ,-0.08617949           ,-0.105528             ,3.256                          ,                         3.195 ,4.067                          ,                ,    0.667 ,         0.7 ,        ,        ,0.0371859831660052 ,0.0073472981541581 ,0.0006723482560955 ,0.0452056295762589 ,4.965109561441754  ,0.8225962897668515 ,0.1625306012332773 ,-4.913422631411841  ,  0.7
1716175905753 ,       287.271  ,Cow_boy        ,-5.25178             ,-1.011232            ,          0.09988914 ,Idle          ,              ,            ,-5.016916            ,0.044415             ,           0.5112155 ,-5.478116             ,-0.09723675           ,-0.07986709           ,2.149                          ,                         3.66  ,4.246                          ,                ,    0.751 ,         0.8 ,        ,        ,0.0371859831660052 ,0.0073472981541581 ,0.0006723482560955 ,0.0452056295762589 ,4.975783823148746  ,0.8225962897668515 ,0.1625306012332773 ,-4.913422631411841  ,  0.8
1716175905836 ,       287.3561 ,Cow_boy        ,-5.166694            ,-1.012509            ,          0.09989122 ,Idle          ,              ,            ,-4.896561            ,0.04311788           ,           0.5281332 ,-5.413177             ,-0.1122137            ,-0.05915021           ,0.675                          ,                         4.029 ,4.235                          ,                ,    0.834 ,         0.8 ,        ,        ,0.0371859831660052 ,0.0073472981541581 ,0.0006723482560955 ,0.0452056295762589 ,4.975783823148746  ,0.8225962897668515 ,0.1625306012332773 ,-4.913422631411841  ,  0.8
1716175905919 ,       287.4388 ,Cow_boy        ,-5.084001            ,-1.01375             ,          0.09989319 ,Idle          ,              ,            ,-4.834208            ,0.01723111           ,           0.5149453 ,-5.291158             ,-0.1085476            ,-0.09761765           ,-0.574                         ,                         4.249 ,4.085                          ,                ,    0.917 ,         0.9 ,        ,        ,0.0371859831660052 ,0.0073472981541581 ,0.0006723482560955 ,0.0452056295762589 ,4.98432323251434   ,0.8225962897668515 ,0.1625306012332773 ,-4.913422631411841  ,  0.9
