Date,time_from_start,Character_type,Character_position.x,Character_position.y,Character_position.z,User_Action,Form_Question,Form_Answer,Left_hand_position_x,Left_hand_position_y,Left_hand_position_z,Right_hand_position_x,Right_hand_position_y,Right_hand_position_z,Headset_eyetracking_rotation_x,Headset_eyetracking_rotation_y,Headset_eyetracking_rotation_z,CharacterStatus,norm_time,time_rounded,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,time
1715583991777,326.626,Cow_boy,-6.000122,-1.0,0.09986888,Idle,,,-6.051355,-0.09565139,0.3897816,-5.950535,-0.09169114,-0.1624781,-5.991,2.661,1.957,,0.0,0.0,,,0.0179914869002239,0.0091458512823112,0.000800983032106,0.0279383212146411,1.9671746614796652,0.643971653199957,0.327358655949531,-4.6944549142861725,0.0
1715583991860,326.7072,Cow_boy,-5.918922,-1.001219,0.09987087,Idle,,,-5.951204,-0.09235829,0.4026113,-5.866243,-0.08463985,-0.1748339,-5.176,2.08,2.222,,0.083,0.1,,,0.0179914869002239,0.0091458512823112,0.000800983032106,0.0279383212146411,1.9671746614796652,0.643971653199957,0.327358655949531,-4.6944549142861725,0.1
1715583991943,326.7917,Cow_boy,-5.834507,-1.002486,0.09987294,Idle,,,-5.910706,-0.09486765,0.4053649,-5.704995,-0.04553223,-0.2046971,-3.496,1.809,1.917,,0.166,0.2,,,0.0179914869002239,0.0091458512823112,0.000800983032106,0.0279383212146411,1.9671746614796652,0.643971653199957,0.327358655949531,-4.6944549142861725,0.2
1715583992027,326.8745,Cow_boy,-5.751652,-1.003729,0.09987497,Idle,,,-5.915528,-0.1162405,0.3837218,-5.510964,0.01298022,-0.2275744,-2.312,2.941,1.431,,0.25,0.2,,,0.0179914869002239,0.0091458512823112,0.000800983032106,0.0279383212146411,1.9671746614796652,0.643971653199957,0.327358655949531,-4.6944549142861725,0.2
1715583992110,326.9585,Cow_boy,-5.667667,-1.00499,0.09987701,Idle,,,-5.834332,-0.143251,0.3769322,-5.395076,0.02610445,-0.2128713,-1.64,3.99,1.15,,0.333,0.3,,,0.0180248279384124,0.0090451165230284,0.0009424060072242,0.0280123504686651,1.9735732497010103,0.64346003233735,0.3228974495784075,-4.705530277627643,0.3
1715583992194,327.0434,Cow_boy,-5.582824,-1.006263,0.09987909,Idle,,,-5.68407,-0.1407148,0.4142905,-5.381702,0.001681089,-0.1869485,-1.322,4.458,0.874,,0.417,0.4,,,0.0180248279384124,0.0090451165230284,0.0009424060072242,0.0280123504686651,1.9774124026338176,0.64346003233735,0.3228974495784075,-4.705530277627643,0.4
1715583992276,327.1255,Cow_boy,-5.500726,-1.007495,0.09988109,Idle,,,-5.531429,-0.119026,0.4786614,-5.420209,-0.04219562,-0.1412646,-1.028,4.505,0.623,,0.499,0.5,,,0.0180248279384124,0.0090451165230284,0.0009424060072242,0.0280123504686651,1.9799718379223556,0.64346003233735,0.3228974495784075,-4.705530277627643,0.5
1715583992360,327.2086,Cow_boy,-5.417591,-1.008743,0.09988312,Idle,,,-5.358339,-0.06622475,0.5133198,-5.456899,-0.07596344,-0.1148555,-0.628,4.731,0.456,,0.583,0.6,,,0.0180248279384124,0.0090451165230284,0.0009424060072242,0.0280123504686651,1.981800005985597,0.64346003233735,0.3228974495784075,-4.705530277627643,0.6
1715583992444,327.2929,Cow_boy,-5.333362,-1.010008,0.0998852,Idle,,,-5.178546,0.003509045,0.5097556,-5.479895,-0.0858447,-0.1059437,-0.479,5.501,0.495,,0.667,0.7,,,0.0180248279384124,0.0090451165230284,0.0009424060072242,0.0280123504686651,1.983171132033028,0.64346003233735,0.3228974495784075,-4.705530277627643,0.7
1715583992526,327.3736,Cow_boy,-5.252603,-1.01122,0.09988711,Idle,,,-5.018585,0.04407513,0.510927,-5.478169,-0.09718615,-0.08040848,-0.128,5.208,0.649,,0.749,0.7,,,0.0180248279384124,0.0090451165230284,0.0009424060072242,0.0280123504686651,1.983171132033028,0.64346003233735,0.3228974495784075,-4.705530277627643,0.7
1715583992610,327.4574,Cow_boy,-5.168828,-1.012477,0.09988914,Idle,,,-4.8984,0.04387343,0.5276011,-5.41589,-0.1119241,-0.05916198,-0.358,4.661,0.789,,0.833,0.8,,,0.0174214494646213,0.008780676713447,0.0007059872034982,0.0269081133815666,1.983270654693919,0.6474422497623297,0.3263207861857096,-4.735201799880701,0.8
1715583992693,327.5427,Cow_boy,-5.0836,-1.013756,0.09989122,Idle,,,-4.834712,0.01662946,0.5138018,-5.289058,-0.1081337,-0.09961101,-0.075,4.191,0.774,,0.916,0.9,,,0.0174214494646213,0.008780676713447,0.0007059872034982,0.0269081133815666,1.983350272822632,0.6474422497623297,0.3263207861857096,-4.735201799880701,0.9
1715583992777,327.6235,Cow_boy,-5.002751,-1.01497,0.09989319,Idle,,,-4.810998,-0.0271467,0.4738933,-5.119729,-0.1049345,-0.1648502,0.265,3.789,0.919,,1.0,1.0,,,0.0174214494646213,0.008780676713447,0.0007059872034982,0.0269081133815666,1.9834154149279437,0.6474422497623297,0.3263207861857096,-4.735201799880701,1.0
