Date,time_from_start,Character_type,Character_position.x,Character_position.y,Character_position.z,User_Action,Form_Question,Form_Answer,Left_hand_position_x,Left_hand_position_y,Left_hand_position_z,Right_hand_position_x,Right_hand_position_y,Right_hand_position_z,Headset_eyetracking_rotation_x,Headset_eyetracking_rotation_y,Headset_eyetracking_rotation_z,CharacterStatus,norm_time,time_rounded,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,time
1716196512638,689.8491,Cow_boy,-6.000126,-1.0,0.09986936,Idle,,,-6.051333,-0.09564841,0.3897594,-5.950521,-0.09170192,-0.1624673,0.412,1.018,5.678,,0.0,0.0,,,0.0390926986611037,0.0160686706831507,0.0005099475632939,0.0556713169075484,2.432852065485128,0.7022053874892824,0.2886346430395297,-4.130883823055557,0.0
1716196512721,689.9348,Cow_boy,-5.914426,-1.001286,0.09987145,Idle,,,-5.946764,-0.09222531,0.4031041,-5.860561,-0.0838452,-0.1755436,0.453,0.811,5.657,,0.083,0.1,,,0.0390926986611037,0.0160686706831507,0.0005099475632939,0.0556713169075484,2.432852065485128,0.7022053874892824,0.2886346430395297,-4.130883823055557,0.1
1716196512804,690.0168,Cow_boy,-5.83234,-1.002518,0.09987345,Idle,,,-5.909663,-0.09506702,0.4052175,-5.701346,-0.04484916,-0.2051475,0.4,0.736,5.682,,0.166,0.2,,,0.0382398769539994,0.0164034879028263,0.0005405222669765,0.0551838871238023,2.398969383919081,0.6929536672219225,0.2972514035849977,-4.110261289762926,0.2
1716196512888,690.1015,Cow_boy,-5.747707,-1.003789,0.09987549,Idle,,,-5.913898,-0.1171571,0.3827122,-5.503881,0.01483524,-0.2279877,0.376,0.649,5.741,,0.25,0.2,,,0.0382398769539994,0.0164034879028263,0.0005405222669765,0.0551838871238023,2.398969383919081,0.6929536672219225,0.2972514035849977,-4.110261289762926,0.2
1716196512972,690.185,Cow_boy,-5.664202,-1.005042,0.09987751,Idle,,,-5.82887,-0.1437502,0.3773791,-5.393253,0.0253005,-0.212429,0.493,0.629,5.73,,0.334,0.3,,,0.03788824986293,0.0165660205517128,0.0005103308950532,0.0549646013096961,2.371003611327246,0.6893209258346106,0.3013943548570871,-4.1004016362108615,0.3
1716196513055,690.2687,Cow_boy,-5.580576,-1.006297,0.09987957,Idle,,,-5.678941,-0.1398319,0.4176174,-5.383809,0.0004316568,-0.1849649,0.535,0.624,5.691,,0.417,0.4,,,0.03788824986293,0.0165660205517128,0.0005103308950532,0.0549646013096961,2.354224147772145,0.6893209258346106,0.3013943548570871,-4.1004016362108615,0.4
1716196513138,690.3502,Cow_boy,-5.499024,-1.007521,0.09988151,Idle,,,-5.525192,-0.1170182,0.4810118,-5.424632,-0.0445295,-0.139996,0.453,0.67,5.68,,0.5,0.5,,,0.03788824986293,0.0165660205517128,0.0005103308950532,0.0549646013096961,2.343037838735411,0.6893209258346106,0.3013943548570871,-4.1004016362108615,0.5
1716196513222,690.4353,Cow_boy,-5.413928,-1.008798,0.09988365,Idle,,,-5.351056,-0.06323606,0.5139603,-5.457894,-0.0764991,-0.1143909,0.319,0.704,5.679,,0.584,0.6,,,0.03788824986293,0.0165660205517128,0.0005103308950532,0.0549646013096961,2.335047617994887,0.6893209258346106,0.3013943548570871,-4.1004016362108615,0.6
1716196513305,690.519,Cow_boy,-5.330222,-1.010055,0.09988568,Idle,,,-5.17111,0.005767345,0.5094712,-5.480794,-0.08669919,-0.1049795,0.18,0.815,5.704,,0.667,0.7,,,0.03788824986293,0.0165660205517128,0.0005103308950532,0.0549646013096961,2.3290549524394937,0.6893209258346106,0.3013943548570871,-4.1004016362108615,0.7
1716196513390,690.6028,Cow_boy,-5.246485,-1.011311,0.09988771,Idle,,,-5.010121,0.04496396,0.5117198,-5.474188,-0.09737915,-0.07890704,0.09,0.837,5.709,,0.752,0.8,,,0.03788824986293,0.0165660205517128,0.0005103308950532,0.0549646013096961,2.3243939903408544,0.6893209258346106,0.3013943548570871,-4.1004016362108615,0.8
1716196513473,690.6856,Cow_boy,-5.163693,-1.012554,0.09988973,Idle,,,-4.893916,0.04220283,0.5287627,-5.409493,-0.1125744,-0.05914199,-0.006,0.887,5.721,,0.835,0.8,,,0.03788824986293,0.0165660205517128,0.0005103308950532,0.0549646013096961,2.3243939903408544,0.6893209258346106,0.3013943548570871,-4.1004016362108615,0.8
1716196513556,690.7696,Cow_boy,-5.07972,-1.013814,0.09989182,Idle,,,-4.831436,0.0161773,0.513041,-5.284042,-0.1079123,-0.1009373,-0.193,0.861,5.682,,0.918,0.9,,,0.03788824986293,0.0165660205517128,0.0005103308950532,0.0549646013096961,2.320665220661943,0.6893209258346106,0.3013943548570871,-4.1004016362108615,0.9
1716196513639,690.8517,Cow_boy,-4.997526,-1.015048,0.09989379,Idle,,,-4.811099,-0.03010464,0.4710303,-5.108292,-0.1045514,-0.169499,-0.359,0.937,5.653,,1.001,1.0,,,0.0370032288432492,0.0168878945637294,0.000543557918428,0.0544346813254067,2.308887442030213,0.6797730406842372,0.310241451819563,-4.081158211721272,1.0
1716196513723,690.9368,Cow_boy,-4.912457,-1.016325,0.09989593,Idle,,,-4.845752,-0.06717587,0.4394954,-4.903944,-0.06857312,-0.2209719,-0.471,0.956,5.661,,1.085,1.1,,,0.0372222312236651,0.0168963404147056,0.0005060953703782,0.0546246670087489,2.3000614826202948,0.6814179978013128,0.3093170419144049,-4.080658224010584,1.1
1716196513806,691.0193,Cow_boy,-4.829947,-1.017563,0.09989796,Idle,,,-4.893502,-0.09746599,0.4165621,-4.685007,-0.01118445,-0.2351638,-0.487,0.921,5.63,,1.168,1.2,,,0.0372222312236651,0.0168963404147056,0.0005060953703782,0.0546246670087489,2.292593363119595,0.6814179978013128,0.3093170419144049,-4.080658224010584,1.2
1716196513890,691.1028,Cow_boy,-4.746487,-1.018816,0.0999001,Idle,,,-4.908585,-0.1244999,0.3889507,-4.502033,0.01774311,-0.233603,-0.523,0.812,5.684,,1.252,1.3,,,0.0372222312236651,0.0168963404147056,0.0005060953703782,0.0546246670087489,2.2861921178332807,0.6814179978013128,0.3093170419144049,-4.080658224010584,1.3
1716196513974,691.1862,Cow_boy,-4.663183,-1.020066,0.09990225,Idle,,,-4.840755,-0.1504285,0.3735965,-4.38551,0.01653397,-0.222022,-0.757,1.055,5.543,,1.336,1.3,,,0.0372222312236651,0.0168963404147056,0.0005060953703782,0.0546246670087489,2.2861921178332807,0.6814179978013128,0.3093170419144049,-4.080658224010584,1.3
1716196514057,691.2701,Cow_boy,-4.579193,-1.021327,0.0999044,Idle,,,-4.705178,-0.1609083,0.3934945,-4.345104,-0.003794312,-0.2002009,-0.903,0.972,5.513,,1.419,1.4,,,0.0372222312236651,0.0168963404147056,0.0005060953703782,0.0546246670087489,2.2806443719184752,0.6814179978013128,0.3093170419144049,-4.080658224010584,1.4
1716196514140,691.3527,Cow_boy,-4.496704,-1.022565,0.09990654,Idle,,,-4.552842,-0.1438578,0.4622916,-4.373883,-0.04278171,-0.1540283,-1.105,0.79,5.644,,1.502,1.5,,,0.0372222312236651,0.0168963404147056,0.0005060953703782,0.0546246670087489,2.2757900942430203,0.6814179978013128,0.3093170419144049,-4.080658224010584,1.5
1716196514223,691.4364,Cow_boy,-4.41296,-1.023822,0.09990857,Idle,,,-4.384868,-0.1034765,0.507275,-4.412986,-0.08404702,-0.1218237,-1.286,0.715,5.73,,1.585,1.6,,,0.0372222312236651,0.0168963404147056,0.0005060953703782,0.0546246670087489,2.2715069080587957,0.6814179978013128,0.3093170419144049,-4.080658224010584,1.6
