Date,time_from_start,Character_type,Character_position.x,Character_position.y,Character_position.z,User_Action,Form_Question,Form_Answer,Left_hand_position_x,Left_hand_position_y,Left_hand_position_z,Right_hand_position_x,Right_hand_position_y,Right_hand_position_z,Headset_eyetracking_rotation_x,Headset_eyetracking_rotation_y,Headset_eyetracking_rotation_z,CharacterStatus,norm_time,time_rounded,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,time
1715930807425,516.1107,Robot Kyle,-6.000125,-1.0,0.09986888,Idle,,,-6.040689,-0.1006266,0.3823816,-5.934081,-0.09607077,-0.1504451,2.346,-0.645,-0.499,,0.0,0.0,,,0.0284167241402552,0.0078212139557503,0.0005937717283074,0.036831709824313,3.633288169972968,0.7715287798422282,0.2123500101694296,-4.85091549916475,0.0
1715930807508,516.1934,Robot Kyle,-5.917418,-1.001241,0.09987091,Idle,,,-5.93388,-0.09687763,0.3932907,-5.84327,-0.08774668,-0.160061,2.503,-1.685,-0.387,,0.083,0.1,,,0.0284167241402552,0.0078212139557503,0.0005937717283074,0.036831709824313,3.633288169972968,0.7715287798422282,0.2123500101694296,-4.85091549916475,0.1
1715930807592,516.2796,Robot Kyle,-5.831225,-1.002535,0.09987303,Idle,,,-5.889569,-0.1015083,0.389878,-5.66918,-0.04697126,-0.1868999,2.689,-2.477,-0.326,,0.167,0.2,,,0.0284167241402552,0.0078212139557503,0.0005937717283074,0.036831709824313,3.633288169972968,0.7715287798422282,0.2123500101694296,-4.85091549916475,0.2
1715930807675,516.3612,Robot Kyle,-5.749634,-1.00376,0.09987501,Idle,,,-5.892578,-0.1265162,0.3624457,-5.472888,0.01152802,-0.2096193,2.567,-2.477,-0.256,,0.25,0.2,,,0.0284167241402552,0.0078212139557503,0.0005937717283074,0.036831709824313,3.633288169972968,0.7715287798422282,0.2123500101694296,-4.85091549916475,0.2
1715930807757,516.4443,Robot Kyle,-5.666583,-1.005006,0.09987704,Idle,,,-5.802905,-0.1526473,0.3538872,-5.355772,0.02307165,-0.1935252,2.611,-2.159,-0.223,,0.332,0.3,,,0.0340108015584187,0.0088509427484726,0.0015028123709267,0.0443645566778181,3.685620899658877,0.7666210169845746,0.1995048167109945,-4.727231300384565,0.3
1715930807842,516.5288,Robot Kyle,-5.582077,-1.006275,0.09987909,Idle,,,-5.651726,-0.1435797,0.3950651,-5.338242,-2.455711e-05,-0.1655537,2.689,-2.134,-0.22,,0.417,0.4,,,0.0340108015584187,0.0088509427484726,0.0015028123709267,0.0443645566778181,3.7170205374704217,0.7666210169845746,0.1995048167109945,-4.727231300384565,0.4
1715930807924,516.61,Robot Kyle,-5.500809,-1.007494,0.09988106,Idle,,,-5.505404,-0.118773,0.4633955,-5.380573,-0.04562378,-0.1225368,2.659,-1.991,-0.173,,0.499,0.5,,,0.0241093499969963,0.0064227257132129,0.0004921950442022,0.0310242707544115,3.723143239497046,0.7771125448151931,0.2070226167137114,-5.047912685461856,0.5
1715930808007,516.6934,Robot Kyle,-5.417508,-1.008745,0.09988306,Idle,,,-5.324706,-0.06376457,0.495047,-5.432098,-0.07810467,-0.09850844,2.602,-1.611,-0.129,,0.582,0.6,,,0.0241093499969963,0.0064227257132129,0.0004921950442022,0.0310242707544115,3.727516598087491,0.7771125448151931,0.2070226167137114,-5.047912685461856,0.6
1715930808090,516.7785,Robot Kyle,-5.332383,-1.010022,0.09988508,Idle,,,-5.133773,0.01251817,0.4845048,-5.466578,-0.08841294,-0.0810911,2.629,-1.182,-0.175,,0.665,0.7,,,0.0241093499969963,0.0064227257132129,0.0004921950442022,0.0310242707544115,3.7307966170303257,0.7771125448151931,0.2070226167137114,-5.047912685461856,0.7
1715930808172,516.8593,Robot Kyle,-5.25158,-1.011235,0.09988705,Idle,,,-4.976289,0.05698299,0.484828,-5.461223,-0.100396,-0.05101251,2.682,-0.682,-0.29,,0.747,0.7,,,0.0241093499969963,0.0064227257132129,0.0004921950442022,0.0310242707544115,3.7307966170303257,0.7771125448151931,0.2070226167137114,-5.047912685461856,0.7
1715930808258,516.9429,Robot Kyle,-5.167953,-1.01249,0.09988908,Idle,,,-4.858248,0.05687463,0.501763,-5.395665,-0.115707,-0.02837893,2.736,-0.41,-0.326,,0.833,0.8,,,0.0241093499969963,0.0064227257132129,0.0004921950442022,0.0310242707544115,3.733347742874753,0.7771125448151931,0.2070226167137114,-5.047912685461856,0.8
1715930808341,517.0266,Robot Kyle,-5.084313,-1.013746,0.09989116,Idle,,,-4.798683,0.02227414,0.4892496,-5.270651,-0.1094259,-0.07095566,2.766,-0.504,-0.421,,0.916,0.9,,,0.0241093499969963,0.0064227257132129,0.0004921950442022,0.0310242707544115,3.735388643550293,0.7771125448151931,0.2070226167137114,-5.047912685461856,0.9
1715930808425,517.1099,Robot Kyle,-5.001004,-1.014996,0.09989325,Idle,,,-4.782549,-0.02815497,0.4484867,-5.092198,-0.1045925,-0.1434064,2.821,-0.63,-0.426,,1.0,1.0,,,0.0241093499969963,0.0064227257132129,0.0004921950442022,0.0310242707544115,3.737058471375737,0.7771125448151931,0.2070226167137114,-5.047912685461856,1.0
1715930808508,517.194,Robot Kyle,-4.916913,-1.016258,0.09989545,Idle,,,-4.813064,-0.06643188,0.4184258,-4.884691,-0.07533193,-0.1963817,2.826,-0.723,-0.472,,1.083,1.1,,,0.0241093499969963,0.0064227257132129,0.0004921950442022,0.0310242707544115,3.738449994563606,0.7771125448151931,0.2070226167137114,-5.047912685461856,1.1
1715930808590,517.2773,Robot Kyle,-4.833613,-1.017509,0.09989748,Idle,,,-4.862514,-0.1012263,0.3954173,-4.655735,-0.01366782,-0.2101651,2.918,-0.968,-0.467,,1.165,1.2,,,0.0216011559162103,0.0051465242912408,0.0006672281566226,0.0274149083640738,3.773740910170448,0.7879346386770296,0.1877272111543933,-5.269433687055272,1.2
1715930808673,517.3593,Robot Kyle,-4.75164,-1.018739,0.09989951,Idle,,,-4.887893,-0.1332474,0.3677524,-4.473673,0.01725006,-0.2126937,2.943,-1.219,-0.441,,1.248,1.2,,,0.0216011559162103,0.0051465242912408,0.0006672281566226,0.0274149083640738,3.773740910170448,0.7879346386770296,0.1877272111543933,-5.269433687055272,1.2
1715930808758,517.4435,Robot Kyle,-4.667461,-1.020002,0.09990165,Idle,,,-4.817878,-0.1593913,0.3498822,-4.352738,0.01414931,-0.2044291,2.98,-1.303,-0.488,,1.333,1.3,,,0.0343139637127897,0.0084309648735967,0.0010725828768847,0.0438175114632712,3.794901737248579,0.7831107373943963,0.1924108556612977,-4.775844056389176,1.3
1715930808841,517.5275,Robot Kyle,-4.583507,-1.021263,0.09990368,Idle,,,-4.680775,-0.1693054,0.3697231,-4.302805,-0.002754569,-0.1801285,3.026,-1.283,-0.559,,1.416,1.4,,,0.0343139637127897,0.0084309648735967,0.0010725828768847,0.0438175114632712,3.8132411207162926,0.7831107373943963,0.1924108556612977,-4.775844056389176,1.4
1715930808924,517.6085,Robot Kyle,-4.502471,-1.022479,0.09990559,Idle,,,-4.537942,-0.1460187,0.4413105,-4.327204,-0.04247868,-0.137304,3.255,-1.121,-0.529,,1.499,1.5,,,0.0343139637127897,0.0084309648735967,0.0010725828768847,0.0438175114632712,3.8292880812505423,0.7831107373943963,0.1924108556612977,-4.775844056389176,1.5
1715930809007,517.6921,Robot Kyle,-4.418856,-1.023734,0.09990773,Idle,,,-4.36786,-0.1068554,0.4890049,-4.378327,-0.0847227,-0.1073995,3.511,-1.153,-0.446,,1.582,1.6,,,0.0343139637127897,0.0084309648735967,0.0010725828768847,0.0438175114632712,3.84344716407488,0.7831107373943963,0.1924108556612977,-4.775844056389176,1.6
1715930809090,517.7759,Robot Kyle,-4.335107,-1.024991,0.09990988,Idle,,,-4.17908,-0.03366673,0.4874379,-4.421963,-0.09906197,-0.09128501,3.649,-1.272,-0.289,,1.665,1.7,,,0.0343139637127897,0.0084309648735967,0.0010725828768847,0.0438175114632712,3.856033015474292,0.7831107373943963,0.1924108556612977,-4.775844056389176,1.7
1715930809173,517.8588,Robot Kyle,-4.252171,-1.026235,0.09991203,Idle,,,-4.003788,0.02710676,0.4801496,-4.436436,-0.1125084,-0.06599238,3.789,-1.328,-0.138,,1.748,1.7,,,0.0343139637127897,0.0084309648735967,0.0010725828768847,0.0438175114632712,3.856033015474292,0.7831107373943963,0.1924108556612977,-4.775844056389176,1.7
1715930809257,517.9432,Robot Kyle,-4.167813,-1.027501,0.09991417,Idle,,,-3.865062,0.04848647,0.4928277,-4.394147,-0.1232678,-0.0344291,3.913,-1.24,-0.072,,1.832,1.8,,,0.0343139637127897,0.0084309648735967,0.0010725828768847,0.0438175114632712,3.867294040410607,0.7831107373943963,0.1924108556612977,-4.775844056389176,1.8
1715930809341,518.0262,Robot Kyle,-4.084768,-1.028748,0.09991632,Idle,,,-3.784373,0.02099752,0.5033892,-4.294507,-0.1317533,-0.04135396,4.108,-1.121,0.036,,1.916,1.9,,,0.0343139637127897,0.0084309648735967,0.0010725828768847,0.0438175114632712,3.8774289628532905,0.7831107373943963,0.1924108556612977,-4.775844056389176,1.9
1715930809424,518.1091,Robot Kyle,-4.001918,-1.029991,0.09991846,Idle,,,-3.752097,-0.02111959,0.4636351,-4.136952,-0.1188869,-0.11654,4.062,-1.118,0.076,,1.999,2.0,,,0.0343139637127897,0.0084309648735967,0.0010725828768847,0.0438175114632712,3.886598654587148,0.7831107373943963,0.1924108556612977,-4.775844056389176,2.0
1715930809508,518.192,Robot Kyle,-3.919042,-1.031235,0.09992013,Idle,,,-3.762305,-0.0685221,0.4235221,-3.943835,-0.1119559,-0.1852292,3.843,-1.128,0.034,,2.083,2.1,,,0.0352152166398238,0.0079957461669604,0.0010374923303932,0.0442484551371775,3.910127985959496,0.7958518897586568,0.1807011372978401,-4.8288456078503135,2.1
1715930809590,518.2759,Robot Kyle,-3.835089,-1.032495,0.0999218,Idle,,,-3.812752,-0.1021218,0.4080325,-3.711186,-0.05008745,-0.2050456,3.71,-1.022,-0.092,,2.165,2.2,,,0.0352152166398238,0.0079957461669604,0.0010374923303932,0.0442484551371775,3.931611288516857,0.7958518897586568,0.1807011372978401,-4.8288456078503135,2.2
1715930809674,518.3607,Robot Kyle,-3.750345,-1.033767,0.09992371,Idle,,,-3.851779,-0.1371493,0.3776127,-3.50357,-0.00569284,-0.212907,3.721,-1.014,-0.178,,2.249,2.2,,,0.0352152166398238,0.0079957461669604,0.0010374923303932,0.0442484551371775,3.931611288516857,0.7958518897586568,0.1807011372978401,-4.8288456078503135,2.2
1715930809757,518.4422,Robot Kyle,-3.668821,-1.034991,0.09992561,Idle,,,-3.828653,-0.1649911,0.352677,-3.362771,0.00224638,-0.2118901,3.572,-1.045,-0.249,,2.332,2.3,,,0.0352152166398238,0.0079957461669604,0.0010374923303932,0.0442484551371775,3.951304315861105,0.7958518897586568,0.1807011372978401,-4.8288456078503135,2.3
1715930809840,518.5264,Robot Kyle,-3.584581,-1.036255,0.09992752,Idle,,,-3.71028,-0.1861182,0.3565343,-3.280422,-0.01097298,-0.1902262,3.474,-0.886,-0.307,,2.415,2.4,,,0.0352152166398238,0.0079957461669604,0.0010374923303932,0.0442484551371775,3.969421901017814,0.7958518897586568,0.1807011372978401,-4.8288456078503135,2.4
1715930809924,518.6096,Robot Kyle,-3.501452,-1.037502,0.09992919,Idle,,,-3.559513,-0.1689518,0.4108134,-3.277905,-0.03852087,-0.1568097,3.484,-0.718,-0.394,,2.499,2.5,,,0.0352152166398238,0.0079957461669604,0.0010374923303932,0.0442484551371775,3.986145825777852,0.7958518897586568,0.1807011372978401,-4.8288456078503135,2.5
1715930810007,518.6934,Robot Kyle,-3.417666,-1.03876,0.0999311,Idle,,,-3.404593,-0.1422579,0.4724358,-3.322983,-0.0854038,-0.1179041,3.533,-0.549,-0.367,,2.582,2.6,,,0.0352152166398238,0.0079957461669604,0.0010374923303932,0.0442484551371775,4.001630941296406,0.7958518897586568,0.1807011372978401,-4.8288456078503135,2.6
1715930810090,518.7751,Robot Kyle,-3.335891,-1.039987,0.09993277,Idle,,,-3.224753,-0.08092356,0.4953729,-3.373868,-0.1110021,-0.09621777,3.585,-0.495,-0.317,,2.665,2.7,,,0.0352152166398238,0.0079957461669604,0.0010374923303932,0.0442484551371775,4.016009977135064,0.7958518897586568,0.1807011372978401,-4.8288456078503135,2.7
1715930810174,518.8599,Robot Kyle,-3.251163,-1.041259,0.09993467,Idle,,,-3.035815,-0.008309603,0.4825619,-3.401381,-0.1224853,-0.07622661,3.653,-0.443,-0.19,,2.749,2.7,,,0.0352152166398238,0.0079957461669604,0.0010374923303932,0.0442484551371775,4.016009977135064,0.7958518897586568,0.1807011372978401,-4.8288456078503135,2.7
1715930810257,518.9434,Robot Kyle,-3.167601,-1.042513,0.09993682,Idle,,,-2.880731,0.03110218,0.4885176,-3.386193,-0.1329213,-0.04270472,3.633,-0.329,-0.189,,2.832,2.8,,,0.0352152166398238,0.0079957461669604,0.0010374923303932,0.0442484551371775,4.029397355329675,0.7958518897586568,0.1807011372978401,-4.8288456078503135,2.8
1715930810340,519.0251,Robot Kyle,-3.085882,-1.043739,0.09993873,Idle,,,-2.777872,0.02036655,0.50463,-3.309485,-0.1482817,-0.02876892,3.612,-0.141,0.011,,2.915,2.9,,,0.0378733504786982,0.0081421546080444,0.0012811021966779,0.0472966072834207,4.050134594542147,0.8007625209086472,0.1721509231994877,-4.810700440129969,2.9
1715930810424,519.1096,Robot Kyle,-3.001426,-1.045007,0.09994064,Idle,,,-2.725394,-0.01602304,0.4804266,-3.173277,-0.1370304,-0.08732619,3.636,-0.24,0.079,,2.999,3.0,,,0.0378733504786982,0.0081421546080444,0.0012811021966779,0.0472966072834207,4.069533947353815,0.8007625209086472,0.1721509231994877,-4.810700440129969,3.0
1715930810507,519.192,Robot Kyle,-2.919072,-1.046243,0.0999423,Idle,,,-2.719151,-0.06962556,0.4384793,-2.988425,-0.1350904,-0.1594123,3.498,-0.276,0.096,,3.082,3.1,,,0.0225027075348216,0.0046497163804377,0.0002968893365428,0.0274493132518022,4.093598109189893,0.8197912759563909,0.1693928127740126,-5.370949054697292,3.1
1715930810591,519.2771,Robot Kyle,-2.833976,-1.04752,0.09994421,Idle,,,-2.758548,-0.1046288,0.4162115,-2.769628,-0.09109449,-0.2012226,3.373,-0.36,0.145,,3.166,3.2,,,0.0225027075348216,0.0046497163804377,0.0002968893365428,0.0274493132518022,4.1162038369753,0.8197912759563909,0.1693928127740126,-5.370949054697292,3.2
1715930810673,519.3593,Robot Kyle,-2.751786,-1.048753,0.09994636,Idle,,,-2.804883,-0.1392084,0.3897422,-2.549789,-0.0362258,-0.2113105,3.292,-0.494,0.111,,3.248,3.2,,,0.0225027075348216,0.0046497163804377,0.0002968893365428,0.0274493132518022,4.1162038369753,0.8197912759563909,0.1693928127740126,-5.370949054697292,3.2
1715930810757,519.4426,Robot Kyle,-2.668456,-1.050004,0.09994826,Idle,,,-2.81756,-0.1695973,0.3630255,-2.378581,-0.0119592,-0.2120444,3.116,-0.494,0.007,,3.332,3.3,,,0.0225027075348216,0.0046497163804377,0.0002968893365428,0.0274493132518022,4.137479816067448,0.8197912759563909,0.1693928127740126,-5.370949054697292,3.3
1715930810840,519.5284,Robot Kyle,-2.582705,-1.051291,0.09995065,Idle,,,-2.725667,-0.1957057,0.3519855,-2.269424,-0.02069569,-0.1978087,2.776,-0.61,-0.062,,3.415,3.4,,,0.0225027075348216,0.0046497163804377,0.0002968893365428,0.0274493132518022,4.15754002492576,0.8197912759563909,0.1693928127740126,-5.370949054697292,3.4
1715930810923,519.6084,Robot Kyle,-2.502639,-1.052492,0.09995256,Idle,,,-2.586267,-0.197149,0.3774751,-2.23598,-0.03776097,-0.1741573,2.655,-0.781,-0.172,,3.498,3.5,,,0.0225027075348216,0.0046497163804377,0.0002968893365428,0.0274493132518022,4.176485777736386,0.8197912759563909,0.1693928127740126,-5.370949054697292,3.5
1715930811007,519.693,Robot Kyle,-2.418054,-1.053762,0.0999547,Idle,,,-2.439505,-0.17182,0.4519146,-2.268494,-0.08249772,-0.1304304,2.551,-0.861,-0.284,,3.582,3.6,,,0.0368268903609984,0.0074313122470939,0.0011353096720373,0.0453935122801297,4.197543934992881,0.8112809190382656,0.1637086859733229,-4.902052821164107,3.6
1715930811090,519.7762,Robot Kyle,-2.334795,-1.055012,0.09995685,Idle,,,-2.264963,-0.1261986,0.4944719,-2.320575,-0.1210785,-0.1014482,2.412,-1.026,-0.37,,3.665,3.7,,,0.0368268903609984,0.0074313122470939,0.0011353096720373,0.0453935122801297,4.217493768183243,0.8112809190382656,0.1637086859733229,-4.902052821164107,3.7
1715930811173,519.8591,Robot Kyle,-2.251972,-1.056255,0.09995876,Idle,,,-2.076279,-0.05046785,0.4866193,-2.360948,-0.1323547,-0.0863265,2.175,-0.945,-0.341,,3.748,3.7,,,0.0368268903609984,0.0074313122470939,0.0011353096720373,0.0453935122801297,4.217493768183243,0.8112809190382656,0.1637086859733229,-4.902052821164107,3.7
1715930811257,519.9432,Robot Kyle,-2.16787,-1.057517,0.0999609,Idle,,,-1.905612,0.004205704,0.480384,-2.366626,-0.145502,-0.06039395,1.951,-0.741,-0.369,,3.832,3.8,,,0.0368268903609984,0.0074313122470939,0.0011353096720373,0.0453935122801297,4.23642053300487,0.8112809190382656,0.1637086859733229,-4.902052821164107,3.8
1715930811340,520.0248,Robot Kyle,-2.086306,-1.058741,0.09996305,Idle,,,-1.779377,0.01429498,0.4962817,-2.314049,-0.1582445,-0.03108778,2.138,-0.539,-0.377,,3.915,3.9,,,0.0368268903609984,0.0074313122470939,0.0011353096720373,0.0453935122801297,4.254400959585416,0.8112809190382656,0.1637086859733229,-4.902052821164107,3.9
1715930811424,520.1082,Robot Kyle,-2.002918,-1.059993,0.09996519,Idle,,,-1.708536,-0.01739025,0.4985686,-2.202977,-0.1600102,-0.05347504,2.824,-0.29,-0.349,,3.999,4.0,,,0.0352693527400266,0.0070940738656439,0.0008676625440184,0.043231089149689,4.271895183826972,0.8158330829442064,0.1640965796878362,-4.948495510273879,4.0
